latitude,longitude,location,newlocation,country,image_filename
-20.12620355,-55.38706886,"MS-447, Cipolândia, Aquidauana - MS, Brazil","MS447, Cipolandia, Aquidauana  MS, Brazil",Brazil,2019.jpg
21.1383616,81.18042907,"Durg Bypass Road, Rajnandgaon, -, Chhattisgarh, India","Durg Bypass Road, Rajnandgaon, Chhattisgarh, India",India,2020.jpg
-30.86537378,135.5986591,"Stuart Highway, Bon Bon SA 5719, Australia","Stuart Highway, Bon Bon SA 5719, Australia",Australia,2021.jpg
-17.4612273,124.2626226,"Gibb River Road, Meda WA, Australia","Gibb River Road, Meda WA, Australia",Australia,2022.jpg
30.33851837,-115.8165669,"Carretera Transpeninsular, El Socorro, BCN, Mexico","Carretera Transpeninsular, El Socorro, BCN, Mexico",Mexico,2023.jpg
-4.830430638,-47.27427315,"BR-222, Novo Bacabal, Açailândia - MA, Brazil","BR222, Novo Bacabal, Acailandia  MA, Brazil",Brazil,2024.jpg
11.23443443,11.33806085,"Gombe - Potiskum Road, Fika Anze, Yobe, Nigeria","Gombe  Potiskum Road, Fika Anze, Yobe, Nigeria",Nigeria,2025.jpg
-22.13227466,-63.25984325,"RP54, General San Martín, Municipio de Aguaray, Argentina","RP54, General San Martin, Municipio de Aguaray, Argentina",Argentina,2026.jpg
-14.17026161,-57.38232945,"BR-364, Nova Marilândia, Região Geográfica Intermediária de Cuiabá - MT, Brazil","BR364, Nova Marilandia, Regiao Geografica Intermediaria de Cuiaba  MT, Brazil",Brazil,2027.jpg
-39.14997995,-67.5216568,"Ruta Provincial 7 ""Agrimensor Telémaco González"", Departamento El Cuy, Municipio de General Roca, Argentina","Ruta Provincial 7 Agrimensor Telemaco Gonzalez, Departamento El Cuy, Municipio de General Roca, Argentina",Argentina,2028.jpg
-25.58793384,114.1671097,"North West Coastal Highway, Wooramel WA, Australia","North West Coastal Highway, Wooramel WA, Australia",Australia,2029.jpg
-1.006455955,-48.96156952,"Travessa Major Emíliano Santos, Cachoeira do Arari, Cachoeira do Arari - PA, 68840, Brazil","Travessa Major Emiliano Santos, Cachoeira do Arari, Cachoeira do Arari  PA, 68840, Brazil",Brazil,2030.jpg
54.1936857,20.1420494,"507, 11-130 Henrykowo, Poland","507, 11130 Henrykowo, Poland",Poland,2031.jpg
-51.86835652,-69.45323266,"3 de Enero, Ruta Nacional 3, Güer Aike, Santa Cruz Province, Argentina","3 de Enero, Ruta Nacional 3, Guer Aike, Santa Cruz Province, Argentina",Argentina,2032.jpg
17.94685447,103.714817,"unnamed road, Bueng Kan Province, Thailand","unnamed road, Bueng Kan Province, Thailand",Thailand,2033.jpg
50.41889784,5.948886543,"Route de l'Eau Rouge 16, 4970 Stavelot, Belgium","Route de lEau Rouge 16, 4970 Stavelot, Belgium",Belgium,2034.jpg
-18.69648473,-39.92266428,"Rodovia Miguel Curry Carneiro, São Mateus, São Mateus - ES, 29930-000, Brazil","Rodovia Miguel Curry Carneiro, Sao Mateus, Sao Mateus  ES, 29930000, Brazil",Brazil,2035.jpg
7.352663047,99.56916097,"Ban Laem, unnamed road, Trang Province, Thailand","Ban Laem, unnamed road, Trang Province, Thailand",Thailand,2036.jpg
14.43088781,-16.31462114,"N10, 23600 Diakhao, Senegal","N10, 23600 Diakhao, Senegal",Senegal,2037.jpg
-18.6311389,-54.77273447,"BR-163, Rio Verde de Mato Grosso, Rio Verde de Mato Grosso - MS, Brazil","BR163, Rio Verde de Mato Grosso, Rio Verde de Mato Grosso  MS, Brazil",Brazil,2038.jpg
65.39694682,14.98904012,"Guortabäcken, AC 1088, Vilhelmina kommun, Sweden","Guortabacken, AC 1088, Vilhelmina kommun, Sweden",Sweden,2039.jpg
46.40651006,24.68915801,"DC61, 547101 Agrișteu, Romania","DC61, 547101 Agristeu, Romania",Romania,2040.jpg
37.54317324,22.1334743,"Κάτω Δαβιά - Δημητσάνα, Trikolonoi, Greece","Kato Dabia  Demetsana, Trikolonoi, Greece",Greece,2041.jpg
-15.32519761,-58.00756679,"unnamed road, Lambari d'Oeste, Região Geográfica Intermediária de Cáceres - MT, Brazil","unnamed road, Lambari dOeste, Regiao Geografica Intermediaria de Caceres  MT, Brazil",Brazil,2042.jpg
7.381389253,-2.202540979,"Chiraa Road, Kobedi, Ghana","Chiraa Road, Kobedi, Ghana",Ghana,2043.jpg
46.84674312,112.3483536,"Enderkhaan - Baruun-Urt, Mönkhkhaan, Mongolia","Enderkhaan  BaruunUrt, Monkhkhaan, Mongolia",Mongolia,2044.jpg
-21.37205017,25.32102306,"B300, Botswana","B300, Botswana",Botswana,2045.jpg
-18.34480603,135.8853304,"Tablelands Highway, Creswell NT, Australia","Tablelands Highway, Creswell NT, Australia",Australia,2046.jpg
-44.26371884,-66.14970276,"Ruta Nacional 3, Departamento Florentino Ameghino, Chubut Province, Argentina","Ruta Nacional 3, Departamento Florentino Ameghino, Chubut Province, Argentina",Argentina,2047.jpg
14.7888314,103.0623477,"Ban Hua Wua, 2445, Samet Subdistrict, Buri Ram Province, Thailand","Ban Hua Wua, 2445, Samet Subdistrict, Buri Ram Province, Thailand",Thailand,2048.jpg
51.43170544,28.83066984,"М-21, Korosten Raion, Dubovyi Hai, Zhytomyr Oblast, 11103, Ukraine","M21, Korosten Raion, Dubovyi Hai, Zhytomyr Oblast, 11103, Ukraine",Ukraine,2049.jpg
40.24572359,17.99164685,"unnamed road, Nardò LE, Italy","unnamed road, Nardo LE, Italy",Italy,2050.jpg
-27.74695397,148.7714013,"Carnarvon Highway, St George QLD, Australia","Carnarvon Highway, St George QLD, Australia",Australia,2051.jpg
58.77466652,61.83768952,"д. Малахова — д. Лобанова, Бурлева, Sverdlovsk Oblast, Russia","d Malakhova  d Lobanova, Burleva, Sverdlovsk Oblast, Russia",Russia,2052.jpg
45.05236654,27.06835082,"DC24, 127183 Movila Oii, Romania","DC24, 127183 Movila Oii, Romania",Romania,2053.jpg
-33.62445817,119.3679351,"Mallee Road, West Fitzgerald WA, Australia","Mallee Road, West Fitzgerald WA, Australia",Australia,2054.jpg
-22.66395766,116.2229154,"Nanutarra Road, Nanutarra WA, Australia","Nanutarra Road, Nanutarra WA, Australia",Australia,2055.jpg
38.72470437,39.84854772,"unnamed road, Kovancılar, Turkey","unnamed road, Kovancilar, Turkey",Turkey,2056.jpg
39.32678835,35.09483994,"unnamed road, Boğazlıyan, Turkey","unnamed road, Bogazliyan, Turkey",Turkey,2057.jpg
-19.00631368,144.9696609,"Gregory Developmental Road, Greenvale QLD, Australia","Gregory Developmental Road, Greenvale QLD, Australia",Australia,2058.jpg
-13.73622711,-57.61454695,"MT-235, Campo Novo do Parecis - MT, Brazil","MT235, Campo Novo do Parecis  MT, Brazil",Brazil,2059.jpg
-9.805977928,124.4806097,"unnamed road, Niki Niki 85571, East Nusa Tenggara, Indonesia","unnamed road, Niki Niki 85571, East Nusa Tenggara, Indonesia",Indonesia,2060.jpg
-34.63928642,-62.97828246,"La Josefa, Ruta Nacional 33 Ruta del Desierto Doctor Adolfo Alsina, Partido de General Villegas, Buenos Aires, Argentina","La Josefa, Ruta Nacional 33 Ruta del Desierto Doctor Adolfo Alsina, Partido de General Villegas, Buenos Aires, Argentina",Argentina,2061.jpg
-45.19775763,-69.98622978,"Ruta Nacional 40, Departamento Río Senguer, Chubut Province, Argentina","Ruta Nacional 40, Departamento Rio Senguer, Chubut Province, Argentina",Argentina,2062.jpg
-26.63966726,145.4405757,"Diamantina Developmental Road, Cooladdi QLD, Australia","Diamantina Developmental Road, Cooladdi QLD, Australia",Australia,2063.jpg
11.24533955,9.603246342,"unnamed road, Birnin Kudu, Jigawa State, Nigeria","unnamed road, Birnin Kudu, Jigawa State, Nigeria",Nigeria,2064.jpg
-18.48420404,-47.32832768,"BR-352, Abadia dos Dourados, Região Geográfica Intermediária de Uberlândia - MG, Brazil","BR352, Abadia dos Dourados, Regiao Geografica Intermediaria de Uberlandia  MG, Brazil",Brazil,2065.jpg
-3.790747058,39.25670516,"Mombasa Road, Samburu/Chengoni ward, Kenya","Mombasa Road, SamburuChengoni ward, Kenya",Kenya,2066.jpg
-1.916074366,-46.04570684,"Avenida Dayse de Soua, Vila Menandes, Maracaçumé - MA, Brazil","Avenida Dayse de Soua, Vila Menandes, Maracacume  MA, Brazil",Brazil,2067.jpg
-17.57201322,-42.13717188,"MG-221, Palmeiras do Vale, Região Geográfica Intermediária de Teófilo Otoni - MG, 39688, Brazil","MG221, Palmeiras do Vale, Regiao Geografica Intermediaria de Teofilo Otoni  MG, 39688, Brazil",Brazil,2068.jpg
53.67241704,112.7732926,"unnamed road, Buryatia, Russia","unnamed road, Buryatia, Russia",Russia,2069.jpg
-14.94812506,-39.19589937,"BA-251, Olivença, Ilhéus - BA, Brazil","BA251, Olivenca, Ilheus  BA, Brazil",Brazil,2070.jpg
-15.11880426,-54.11317402,"Rota dos Grãos, Primavera do Leste - MT, Brazil","Rota dos Graos, Primavera do Leste  MT, Brazil",Brazil,2071.jpg
13.79998772,102.9390347,"unnamed road, Svay Cheak, Cambodia","unnamed road, Svay Cheak, Cambodia",Cambodia,2072.jpg
-32.69198494,-68.66787744,"Ruta Nacional 40, Departamento Lavalle, Distrito Jocolí Viejo, Argentina","Ruta Nacional 40, Departamento Lavalle, Distrito Jocoli Viejo, Argentina",Argentina,2073.jpg
-23.65108729,21.45214743,"unnamed road, Ngwatle, Botswana","unnamed road, Ngwatle, Botswana",Botswana,2074.jpg
10.28919875,10.39374267,"A345, Baba, Bauchi State, Nigeria","A345, Baba, Bauchi State, Nigeria",Nigeria,2075.jpg
-18.46962319,-50.74425278,"GO-206, Quirinópolis - GO, Brazil","GO206, Quirinopolis  GO, Brazil",Brazil,2076.jpg
55.24412855,-7.34167802,"unnamed road, County Donegal, F93, Ireland","unnamed road, County Donegal, F93, Ireland",Ireland,2077.jpg
-32.20815393,-53.02510675,"Rodovia General Bento Gonçalves, Arroio Grande, Arroio Grande - RS, Brazil","Rodovia General Bento Goncalves, Arroio Grande, Arroio Grande  RS, Brazil",Brazil,2078.jpg
3.484347646,39.06319855,"Marsabit-Moyale Road, Golobo ward, Kenya","MarsabitMoyale Road, Golobo ward, Kenya",Kenya,2079.jpg
9.122726254,-1.27301811,"Tamale - Techiman Road, Fufulso, Ghana","Tamale  Techiman Road, Fufulso, Ghana",Ghana,2080.jpg
20.61758728,-103.4837527,"Prolongación Avenida Mariano Otero, Puerta del Bosque, 45230 Santa Ana Tepetitlán, JAL, Mexico","Prolongacion Avenida Mariano Otero, Puerta del Bosque, 45230 Santa Ana Tepetitlan, JAL, Mexico",Mexico,2081.jpg
-7.233984184,-44.56568327,"Rua do Colégio, Uruçuí - PI, 65885-000, Brazil","Rua do Colegio, Urucui  PI, 65885000, Brazil",Brazil,2082.jpg
62.8640472,48.82314615,"unnamed road, сельское поселение Вожский, Komi Republic, Russia","unnamed road, selskoe poselenie Vozhskii, Komi Republic, Russia",Russia,2083.jpg
-3.848232657,-50.65050708,"unnamed road, Pacajá, Pacajá - PA, Brazil","unnamed road, Pacaja, Pacaja  PA, Brazil",Brazil,2084.jpg
-25.20737165,29.3007848,"R25, Elias Motsoaledi Ward 14, Elias Motsoaledi Local Municipality, South Africa","R25, Elias Motsoaledi Ward 14, Elias Motsoaledi Local Municipality, South Africa",South Africa,2085.jpg
6.309382209,-75.66787891,"Tunel Fernando Gómez Martínez, San Cristóbal, 050047 Medellín, ANT, Colombia","Tunel Fernando Gomez Martinez, San Cristobal, 050047 Medellin, ANT, Colombia",Colombia,2086.jpg
-31.50818565,148.5359922,"2784 Castlereagh Highway, Curban NSW 2827, Australia","2784 Castlereagh Highway, Curban NSW 2827, Australia",Australia,2087.jpg
-22.3991996,147.9543525,"Peak Downs Highway, Winchester QLD, Australia","Peak Downs Highway, Winchester QLD, Australia",Australia,2088.jpg
58.69550417,25.74763301,"Eistvere tee, 72402 Järva vald, Estonia","Eistvere tee, 72402 Jarva vald, Estonia",Estonia,2089.jpg
-16.69445811,-39.70334461,"BA-126, Guaratinga, Guaratinga - BA, Brazil","BA126, Guaratinga, Guaratinga  BA, Brazil",Brazil,2090.jpg
-3.005925697,-52.13315124,"PA-415, Vitória do Xingu, Vitória do Xingu - PA, Brazil","PA415, Vitoria do Xingu, Vitoria do Xingu  PA, Brazil",Brazil,2091.jpg
-11.91904816,-46.13893299,"BA-460, Barreiras - BA, Brazil","BA460, Barreiras  BA, Brazil",Brazil,2092.jpg
24.81091659,55.74671203,"unnamed road, Al Madam, Sharjah Emirate, United Arab Emirates","unnamed road, Al Madam, Sharjah Emirate, United Arab Emirates",United Arab Emirates,2093.jpg
6.525051279,80.08713764,"Nagoda - Kalawellawa - Bellapitiya Road, Matugama 12100, Sri Lanka","Nagoda  Kalawellawa  Bellapitiya Road, Matugama 12100, Sri Lanka",Sri Lanka,2094.jpg
-24.21610902,142.7863406,"Winton Jundah Road, Stonehenge QLD, Australia","Winton Jundah Road, Stonehenge QLD, Australia",Australia,2095.jpg
1.532982782,102.0498076,"unnamed road, Sebauk, Riau, Indonesia","unnamed road, Sebauk, Riau, Indonesia",Indonesia,2096.jpg
10.45678106,8.635790477,"Kaduna-Jos Highway, Sabon Birnin, Kaduna State, Nigeria","KadunaJos Highway, Sabon Birnin, Kaduna State, Nigeria",Nigeria,2097.jpg
-18.09077304,144.479922,"Gulf Developmental Road, Mount Surprise QLD, Australia","Gulf Developmental Road, Mount Surprise QLD, Australia",Australia,2098.jpg
-19.7627506,-54.35968094,"BR-163;BR-060, Bandeirantes, Região Geográfica Intermediária de Campo Grande - MS, Brazil","BR163BR060, Bandeirantes, Regiao Geografica Intermediaria de Campo Grande  MS, Brazil",Brazil,2099.jpg
45.9127861,115.0655383,"Erdenetsagaan, Mongolia","Erdenetsagaan, Mongolia",Mongolia,2100.jpg
-29.13385611,116.0006293,"8683 Mullewa-wubin Road, Pintharuka WA 6623, Australia","8683 Mullewawubin Road, Pintharuka WA 6623, Australia",Australia,2101.jpg
29.13863656,-106.7369106,"Entrada El Terrero, Colonia Santa Rita, CHH, Mexico","Entrada El Terrero, Colonia Santa Rita, CHH, Mexico",Mexico,2102.jpg
44.83128617,24.65565832,"DC167, 117267 Crucișoara, Romania","DC167, 117267 Crucisoara, Romania",Romania,2103.jpg
-18.56935887,141.7694395,"Claraville Road, Croydon QLD, Australia","Claraville Road, Croydon QLD, Australia",Australia,2104.jpg
47.49092563,23.07503522,"unnamed road, 437033 Stremț, Romania","unnamed road, 437033 Stremt, Romania",Romania,2105.jpg
19.85185305,-103.3527409,"unnamed road, 49121 Región Sur, JAL, Mexico","unnamed road, 49121 Region Sur, JAL, Mexico",Mexico,2106.jpg
8.153880663,-76.03975622,"unnamed road, 9 de Agosto, 234501 Tierralta, COR, Colombia","unnamed road, 9 de Agosto, 234501 Tierralta, COR, Colombia",Colombia,2107.jpg
-30.00841392,145.8778149,"Dowling Track, North Bourke NSW 2840, Australia","Dowling Track, North Bourke NSW 2840, Australia",Australia,2108.jpg
-28.62187767,122.4181929,"Great Central Road, Laverton WA 6440, Australia","Great Central Road, Laverton WA 6440, Australia",Australia,2109.jpg
-27.60213702,-62.38314369,"Ruta Provincial 92, Departamento Moreno, Otumpa, Argentina","Ruta Provincial 92, Departamento Moreno, Otumpa, Argentina",Argentina,2110.jpg
46.69444556,113.3039203,"Choibalsan - Baruun-Urt - Tsairt Чойбалсан - Баруун-урт - Цайрт, 22070, Baruun-Urt, Mongolia","Choibalsan  BaruunUrt  Tsairt Choibalsan  Baruunurt  Tsairt, 22070, BaruunUrt, Mongolia",Mongolia,2111.jpg
62.15300849,27.63633506,"Katajamäentie, Joroinen, Finland","Katajamaentie, Joroinen, Finland",Finland,2112.jpg
8.938713568,8.420507824,"Akwanga, Nigeria","Akwanga, Nigeria",Nigeria,2113.jpg
16.49269301,-14.4404709,"N 2, Coga Dieri, Senegal","N 2, Coga Dieri, Senegal",Senegal,2114.jpg
16.51210618,-14.7353241,"N 2, Coga Dieri, Senegal","N 2, Coga Dieri, Senegal",Senegal,2115.jpg
-43.26699706,-65.19958479,"Ruta Provincial 7, Departamento Rawson, Rawson, Argentina","Ruta Provincial 7, Departamento Rawson, Rawson, Argentina",Argentina,2116.jpg
-13.54821663,-45.04795801,"BR-349, Arrojolândia, Correntina - BA, Brazil","BR349, Arrojolandia, Correntina  BA, Brazil",Brazil,2117.jpg
44.63279256,26.50914851,"DJ302, 927180 Movilița, Romania","DJ302, 927180 Movilita, Romania",Romania,2118.jpg
20.03093443,83.72375017,"NH59, Kandhamal, Baliguda - 762103, Odisha, India","NH59, Kandhamal, Baliguda  762103, Odisha, India",India,2119.jpg
57.23649362,-3.049164411,"unnamed road, Belnacraig, AB36 8UA, United Kingdom","unnamed road, Belnacraig, AB36 8UA, United Kingdom",United Kingdom,2120.jpg
-49.04945345,-72.21681617,"Sierra Nevada, Ruta Provincial 31, Lago Argentino, Santa Cruz Province, Argentina","Sierra Nevada, Ruta Provincial 31, Lago Argentino, Santa Cruz Province, Argentina",Argentina,2121.jpg
-35.50991993,-59.66389354,"El Puente, Ruta Nacional 205, Partido de Saladillo, Buenos Aires, Argentina","El Puente, Ruta Nacional 205, Partido de Saladillo, Buenos Aires, Argentina",Argentina,2122.jpg
52.28609844,20.80816693,"Księdza Wacława Kurowskiego 50, 05-080 Hornówek, Poland","Ksiedza Waclawa Kurowskiego 50, 05080 Hornowek, Poland",Poland,2123.jpg
-33.00313166,136.267909,"LOT 91 Buckleboo Road, Cortlinye SA 5641, Australia","LOT 91 Buckleboo Road, Cortlinye SA 5641, Australia",Australia,2124.jpg
-27.95487154,-59.30919911,"unnamed road, Departamento San Fernando, Municipio de Basail, Argentina","unnamed road, Departamento San Fernando, Municipio de Basail, Argentina",Argentina,2125.jpg
-13.05008791,-75.53533266,"Carretera Chincha - Huancavelica, Arma, Peru","Carretera Chincha  Huancavelica, Arma, Peru",Peru,2126.jpg
-9.007721527,-68.8496573,"BR-364, Sena Madureira, Sena Madureira - AC, Brazil","BR364, Sena Madureira, Sena Madureira  AC, Brazil",Brazil,2127.jpg
32.81931197,131.1016832,"unnamed road, Ryohei, Minamiaso, Kumamoto Prefecture 869-1502, Japan","unnamed road, Ryohei, Minamiaso, Kumamoto Prefecture 8691502, Japan",Japan,2128.jpg
-6.315488859,-37.72428374,"PB-325, Catolé do Rocha, Catolé do Rocha - PB, 58884-000, Brazil","PB325, Catole do Rocha, Catole do Rocha  PB, 58884000, Brazil",Brazil,2129.jpg
20.22545892,-88.54052358,"Chucteil, Carretera Chikindzonot - Ichmul, YUC, Mexico","Chucteil, Carretera Chikindzonot  Ichmul, YUC, Mexico",Mexico,2130.jpg
-5.117788648,-49.11830893,"Avenida Brasil, Marabá, Marabá - PA, Brazil","Avenida Brasil, Maraba, Maraba  PA, Brazil",Brazil,2131.jpg
-21.66201393,139.261571,"Diamantina Developmental Road, Dajarra QLD, Australia","Diamantina Developmental Road, Dajarra QLD, Australia",Australia,2132.jpg
-18.57272349,127.0971041,"Great Northern Highway, Mueller Ranges WA, Australia","Great Northern Highway, Mueller Ranges WA, Australia",Australia,2133.jpg
63.29947209,12.11435023,"Björnklyftevägen, 830 19 Åre kommun, Sweden","Bjornklyftevagen, 830 19 Are kommun, Sweden",Sweden,2134.jpg
-22.97047742,139.8787026,"Diamantina Developmental Road, Wills QLD, Australia","Diamantina Developmental Road, Wills QLD, Australia",Australia,2135.jpg
42.10960202,24.1067094,"84, Bulgaria","84, Bulgaria",Bulgaria,2136.jpg
55.88999483,27.33424281,"Jūrnieki, Robežnieki — Murovanka — Slobodka, Lielindrica, LV-5660, Latvia","Jurnieki, Robeznieki  Murovanka  Slobodka, Lielindrica, LV5660, Latvia",Latvia,2137.jpg
50.29145082,142.6612605,"А-393, Sakhalin Oblast, Russia","A393, Sakhalin Oblast, Russia",Russia,2138.jpg
-1.837002299,37.63942705,"unnamed road, Makueni, Kenya","unnamed road, Makueni, Kenya",Kenya,2139.jpg
-24.85834966,-52.52413087,"PR-364, Laranjal, Região Geográfica Intermediária de Guarapuava - PR, Brazil","PR364, Laranjal, Regiao Geografica Intermediaria de Guarapuava  PR, Brazil",Brazil,2140.jpg
37.36854812,43.08964933,"Şırnak-Hakkari yolu, Uludere, Turkey","SirnakHakkari yolu, Uludere, Turkey",Turkey,2141.jpg
-23.6567958,146.6506996,"LOT 3 Northside Road, Alpha QLD 4724, Australia","LOT 3 Northside Road, Alpha QLD 4724, Australia",Australia,2142.jpg
-25.98832059,149.9107191,"Leichhardt Highway, Grosmont QLD, Australia","Leichhardt Highway, Grosmont QLD, Australia",Australia,2143.jpg
7.155746971,4.740307853,"F207, Okeigbo, Ondo State, Nigeria","F207, Okeigbo, Ondo State, Nigeria",Nigeria,2144.jpg
68.49183399,24.70934375,"Kalmakaltio, Kalmantie, Enontekiö, Finland","Kalmakaltio, Kalmantie, Enontekio, Finland",Finland,2145.jpg
62.65023996,133.6314021,"Kolyma Highway, Sakha Republic, Russia, 678655","Kolyma Highway, Sakha Republic, Russia, 678655",Russia,2146.jpg
6.167163446,-0.555831744,"R60, Birim Amona, Ghana","R60, Birim Amona, Ghana",Ghana,2147.jpg
63.16664913,138.3096192,"Kolyma Highway, Sakha Republic, Russia","Kolyma Highway, Sakha Republic, Russia",Russia,2148.jpg
66.55803436,67.78911424,"Тундровая улица, Аксарка, Yamalo-Nenets Autonomous Okrug, Russia","Tundrovaia ulitsa, Aksarka, YamaloNenets Autonomous Okrug, Russia",Russia,2149.jpg
-5.821675305,-37.59864327,"RN-117, Caraúbas, Caraúbas - RN, 59780-000, Brazil","RN117, Caraubas, Caraubas  RN, 59780000, Brazil",Brazil,2150.jpg
-22.35016949,119.9536597,"Marble Bar Road, Nullagine WA, Australia","Marble Bar Road, Nullagine WA, Australia",Australia,2151.jpg
50.39415413,136.9336923,"с. Хурба - п. Молодежный, Khurba, Khabarovsk Krai, Russia, 681060","s Khurba  p Molodezhnyi, Khurba, Khabarovsk Krai, Russia, 681060",Russia,2152.jpg
52.8246296,17.35678818,"unnamed road, 62-105 Werkowo, Poland","unnamed road, 62105 Werkowo, Poland",Poland,2153.jpg
-23.21015799,-50.62734449,"Rodovia Arthur Hoffig, Cornélio Procópio - PR, Brazil","Rodovia Arthur Hoffig, Cornelio Procopio  PR, Brazil",Brazil,2154.jpg
-9.233165708,-75.00266987,"PE-5N, Nuevo Porvenir, Peru","PE5N, Nuevo Porvenir, Peru",Peru,2155.jpg
-25.40753419,-60.19237399,"Ruta Provincial 9, Departamento Patiño, Subteniente Perín, Argentina","Ruta Provincial 9, Departamento Patino, Subteniente Perin, Argentina",Argentina,2156.jpg
44.06169956,23.36793283,"DJ561D, 205100 Galicea Mare, Romania","DJ561D, 205100 Galicea Mare, Romania",Romania,2157.jpg
-11.00886868,-69.55510112,"Transoceánica, Iñapari, Peru","Transoceanica, Inapari, Peru",Peru,2158.jpg
12.36111966,8.748322789,"unnamed road, Kore, Kano State, Nigeria","unnamed road, Kore, Kano State, Nigeria",Nigeria,2159.jpg
-36.05877574,-65.40561789,"Ruta Provincial 105, Departamento Loventué, Municipio de Victorica, Argentina","Ruta Provincial 105, Departamento Loventue, Municipio de Victorica, Argentina",Argentina,2160.jpg
-23.52982271,20.76288488,"unnamed road, Ukhwi, Ncaang, Botswana","unnamed road, Ukhwi, Ncaang, Botswana",Botswana,2161.jpg
-28.01976779,21.44991958,"unnamed road, ǁKhara Hais Ward 11, ǁKhara Hais Local Municipality, South Africa","unnamed road, Khara Hais Ward 11, Khara Hais Local Municipality, South Africa",South Africa,2162.jpg
49.39505194,130.2325134,"Amur, Заречное, Amur Oblast, Russia","Amur, Zarechnoe, Amur Oblast, Russia",Russia,2163.jpg
51.89630363,94.34449936,"«Енисей», Tuva Republic, Russia","Enisei, Tuva Republic, Russia",Russia,2164.jpg
19.22744691,-97.85166026,"unnamed road, 90590 San Juan Bautista Mier, PUE, Mexico","unnamed road, 90590 San Juan Bautista Mier, PUE, Mexico",Mexico,2165.jpg
-7.992072956,-71.37908789,"BR-364, Tarauacá, Tarauacá - AC, Brazil","BR364, Tarauaca, Tarauaca  AC, Brazil",Brazil,2166.jpg
7.645510723,-76.68935049,"unnamed road, Chigorodó, ANT, Colombia","unnamed road, Chigorodo, ANT, Colombia",Colombia,2167.jpg
-26.58725351,-53.44485795,"SC-305, Anchieta, - SC, Brazil","SC305, Anchieta, SC, Brazil",Brazil,2168.jpg
42.39189388,-7.771225264,"unnamed road, 32161 O Pereiro de Aguiar, Spain","unnamed road, 32161 O Pereiro de Aguiar, Spain",Spain,2169.jpg
-24.33448552,148.3867929,"Dawson Highway, Albinia QLD, Australia","Dawson Highway, Albinia QLD, Australia",Australia,2170.jpg
-2.438985934,-48.24386076,"Avenida Saburu Chiba, Tomé-Açu, Tomé-Açu - PA, Brazil","Avenida Saburu Chiba, TomeAcu, TomeAcu  PA, Brazil",Brazil,2171.jpg
4.381761202,102.0610187,"8, Pahang, Malaysia","8, Pahang, Malaysia",Malaysia,2172.jpg
6.087670986,1.064033645,"N1, Ativuta, Ghana","N1, Ativuta, Ghana",Ghana,2173.jpg
47.91941348,114.5474366,"Bulgan, Mongolia","Bulgan, Mongolia",Mongolia,2174.jpg
-12.01097249,-69.06566467,"unnamed road, Las Piedras, Peru","unnamed road, Las Piedras, Peru",Peru,2175.jpg
44.48952973,8.012843658,"unnamed road, Lovera CN, Italy","unnamed road, Lovera CN, Italy",Italy,2176.jpg
47.30115187,21.33395784,"4177 Földes, 3407 ., Hungary","4177 Foldes, 3407, Hungary",Hungary,2177.jpg
61.78365583,113.0744704,"unnamed road, Tas-Yuryakh, Sakha Republic, Russia","unnamed road, TasYuryakh, Sakha Republic, Russia",Russia,2178.jpg
-8.290918345,-77.84095221,"AN-509, Conchucos, Peru","AN509, Conchucos, Peru",Peru,2179.jpg
-22.533301,133.3292465,"Stuart Highway, Anmatjere NT, Australia","Stuart Highway, Anmatjere NT, Australia",Australia,2180.jpg
-16.87766181,-44.00666681,"BR-365;BR-251, São João da Vereda, Montes Claros - MG, Brazil","BR365BR251, Sao Joao da Vereda, Montes Claros  MG, Brazil",Brazil,2181.jpg
-31.77538469,116.4705741,"Anderson Road, WA 6562, Australia","Anderson Road, WA 6562, Australia",Australia,2182.jpg
-8.55427148,-38.04282187,"PE-360, Airi, Floresta - PE, Brazil","PE360, Airi, Floresta  PE, Brazil",Brazil,2183.jpg
63.36040464,46.53597453,"11К-612, Zanyukhcha, Arkhangelsk Oblast, Russia","11K612, Zanyukhcha, Arkhangelsk Oblast, Russia",Russia,2184.jpg
-27.43939895,26.30044753,"S954, Nala Ward 10, Nala Local Municipality, South Africa","S954, Nala Ward 10, Nala Local Municipality, South Africa",South Africa,2185.jpg
56.35807194,38.02448013,"46Н-10505, Захарьино, Moscow Oblast, Russia, 141337","46N10505, Zakharino, Moscow Oblast, Russia, 141337",Russia,2186.jpg
-6.540536157,-36.9054372,"BR-427, Jardim do Seridó, Jardim do Seridó - RN, Brazil","BR427, Jardim do Serido, Jardim do Serido  RN, Brazil",Brazil,2187.jpg
-23.49646371,-47.46054193,"Pátio Cianê Shopping, Avenida Doutor Afonso Vergueiro 823, Centro, Sorocaba - SP, 18035-011, Brazil","Patio Ciane Shopping, Avenida Doutor Afonso Vergueiro 823, Centro, Sorocaba  SP, 18035011, Brazil",Brazil,2188.jpg
-24.69328134,119.6126611,"Great Northern Highway, Kumarina WA, Australia","Great Northern Highway, Kumarina WA, Australia",Australia,2189.jpg
-18.14804096,144.7582643,"Gulf Developmental Road, Forty Mile QLD, Australia","Gulf Developmental Road, Forty Mile QLD, Australia",Australia,2190.jpg
