latitude,longitude,location,newlocation
6.525051279,80.08713764,"Nagoda - Kalawellawa - Bellapitiya Road, Matugama 12100, Sri Lanka","Nagoda  Kalawellawa  Bellapitiya Road, Matugama 12100, Sri Lanka"
-24.21610902,142.7863406,"Winton Jundah Road, Stonehenge QLD, Australia","Winton Jundah Road, Stonehenge QLD, Australia"
1.532982782,102.0498076,"unnamed road, Sebauk, Riau, Indonesia","unnamed road, Sebauk, Riau, Indonesia"
10.45678106,8.635790477,"Kaduna-Jos Highway, Sabon Birnin, Kaduna State, Nigeria","KadunaJos Highway, Sabon Birnin, Kaduna State, Nigeria"
-18.09077304,144.479922,"Gulf Developmental Road, Mount Surprise QLD, Australia","Gulf Developmental Road, Mount Surprise QLD, Australia"
-19.7627506,-54.35968094,"BR-163;BR-060, Bandeirantes, Região Geográfica Intermediária de Campo Grande - MS, Brazil","BR163BR060, Bandeirantes, Regiao Geografica Intermediaria de Campo Grande  MS, Brazil"
45.9127861,115.0655383,"Erdenetsagaan, Mongolia","Erdenetsagaan, Mongolia"
-29.13385611,116.0006293,"8683 Mullewa-wubin Road, Pintharuka WA 6623, Australia","8683 Mullewawubin Road, Pintharuka WA 6623, Australia"
29.13863656,-106.7369106,"Entrada El Terrero, Colonia Santa Rita, CHH, Mexico","Entrada El Terrero, Colonia Santa Rita, CHH, Mexico"
44.83128617,24.65565832,"DC167, 117267 Crucișoara, Romania","DC167, 117267 Crucisoara, Romania"
-18.56935887,141.7694395,"Claraville Road, Croydon QLD, Australia","Claraville Road, Croydon QLD, Australia"
47.49092563,23.07503522,"unnamed road, 437033 Stremț, Romania","unnamed road, 437033 Stremt, Romania"
19.85185305,-103.3527409,"unnamed road, 49121 Región Sur, JAL, Mexico","unnamed road, 49121 Region Sur, JAL, Mexico"
8.153880663,-76.03975622,"unnamed road, 9 de Agosto, 234501 Tierralta, COR, Colombia","unnamed road, 9 de Agosto, 234501 Tierralta, COR, Colombia"
-30.00841392,145.8778149,"Dowling Track, North Bourke NSW 2840, Australia","Dowling Track, North Bourke NSW 2840, Australia"
-28.62187767,122.4181929,"Great Central Road, Laverton WA 6440, Australia","Great Central Road, Laverton WA 6440, Australia"
-27.60213702,-62.38314369,"Ruta Provincial 92, Departamento Moreno, Otumpa, Argentina","Ruta Provincial 92, Departamento Moreno, Otumpa, Argentina"
46.69444556,113.3039203,"Choibalsan - Baruun-Urt - Tsairt Чойбалсан - Баруун-урт - Цайрт, 22070, Baruun-Urt, Mongolia","Choibalsan  BaruunUrt  Tsairt Choibalsan  Baruunurt  Tsairt, 22070, BaruunUrt, Mongolia"
62.15300849,27.63633506,"Katajamäentie, Joroinen, Finland","Katajamaentie, Joroinen, Finland"
8.938713568,8.420507824,"Akwanga, Nigeria","Akwanga, Nigeria"
16.49269301,-14.4404709,"N 2, Coga Dieri, Senegal","N 2, Coga Dieri, Senegal"
16.51210618,-14.7353241,"N 2, Coga Dieri, Senegal","N 2, Coga Dieri, Senegal"
-43.26699706,-65.19958479,"Ruta Provincial 7, Departamento Rawson, Rawson, Argentina","Ruta Provincial 7, Departamento Rawson, Rawson, Argentina"
-13.54821663,-45.04795801,"BR-349, Arrojolândia, Correntina - BA, Brazil","BR349, Arrojolandia, Correntina  BA, Brazil"
44.63279256,26.50914851,"DJ302, 927180 Movilița, Romania","DJ302, 927180 Movilita, Romania"
20.03093443,83.72375017,"NH59, Kandhamal, Baliguda - 762103, Odisha, India","NH59, Kandhamal, Baliguda  762103, Odisha, India"
57.23649362,-3.049164411,"unnamed road, Belnacraig, AB36 8UA, United Kingdom","unnamed road, Belnacraig, AB36 8UA, United Kingdom"
-49.04945345,-72.21681617,"Sierra Nevada, Ruta Provincial 31, Lago Argentino, Santa Cruz Province, Argentina","Sierra Nevada, Ruta Provincial 31, Lago Argentino, Santa Cruz Province, Argentina"
-35.50991993,-59.66389354,"El Puente, Ruta Nacional 205, Partido de Saladillo, Buenos Aires, Argentina","El Puente, Ruta Nacional 205, Partido de Saladillo, Buenos Aires, Argentina"
52.28609844,20.80816693,"Księdza Wacława Kurowskiego 50, 05-080 Hornówek, Poland","Ksiedza Waclawa Kurowskiego 50, 05080 Hornowek, Poland"
-33.00313166,136.267909,"LOT 91 Buckleboo Road, Cortlinye SA 5641, Australia","LOT 91 Buckleboo Road, Cortlinye SA 5641, Australia"
-27.95487154,-59.30919911,"unnamed road, Departamento San Fernando, Municipio de Basail, Argentina","unnamed road, Departamento San Fernando, Municipio de Basail, Argentina"
-13.05008791,-75.53533266,"Carretera Chincha - Huancavelica, Arma, Peru","Carretera Chincha  Huancavelica, Arma, Peru"
-9.007721527,-68.8496573,"BR-364, Sena Madureira, Sena Madureira - AC, Brazil","BR364, Sena Madureira, Sena Madureira  AC, Brazil"
32.81931197,131.1016832,"unnamed road, Ryohei, Minamiaso, Kumamoto Prefecture 869-1502, Japan","unnamed road, Ryohei, Minamiaso, Kumamoto Prefecture 8691502, Japan"
-6.315488859,-37.72428374,"PB-325, Catolé do Rocha, Catolé do Rocha - PB, 58884-000, Brazil","PB325, Catole do Rocha, Catole do Rocha  PB, 58884000, Brazil"
20.22545892,-88.54052358,"Chucteil, Carretera Chikindzonot - Ichmul, YUC, Mexico","Chucteil, Carretera Chikindzonot  Ichmul, YUC, Mexico"
-5.117788648,-49.11830893,"Avenida Brasil, Marabá, Marabá - PA, Brazil","Avenida Brasil, Maraba, Maraba  PA, Brazil"
-21.66201393,139.261571,"Diamantina Developmental Road, Dajarra QLD, Australia","Diamantina Developmental Road, Dajarra QLD, Australia"
-18.57272349,127.0971041,"Great Northern Highway, Mueller Ranges WA, Australia","Great Northern Highway, Mueller Ranges WA, Australia"
63.29947209,12.11435023,"Björnklyftevägen, 830 19 Åre kommun, Sweden","Bjornklyftevagen, 830 19 Are kommun, Sweden"
-22.97047742,139.8787026,"Diamantina Developmental Road, Wills QLD, Australia","Diamantina Developmental Road, Wills QLD, Australia"
42.10960202,24.1067094,"84, Bulgaria","84, Bulgaria"
55.88999483,27.33424281,"Jūrnieki, Robežnieki — Murovanka — Slobodka, Lielindrica, LV-5660, Latvia","Jurnieki, Robeznieki  Murovanka  Slobodka, Lielindrica, LV5660, Latvia"
50.29145082,142.6612605,"А-393, Sakhalin Oblast, Russia","A393, Sakhalin Oblast, Russia"
-1.837002299,37.63942705,"unnamed road, Makueni, Kenya","unnamed road, Makueni, Kenya"
-24.85834966,-52.52413087,"PR-364, Laranjal, Região Geográfica Intermediária de Guarapuava - PR, Brazil","PR364, Laranjal, Regiao Geografica Intermediaria de Guarapuava  PR, Brazil"
37.36854812,43.08964933,"Şırnak-Hakkari yolu, Uludere, Turkey","SirnakHakkari yolu, Uludere, Turkey"
-23.6567958,146.6506996,"LOT 3 Northside Road, Alpha QLD 4724, Australia","LOT 3 Northside Road, Alpha QLD 4724, Australia"
-25.98832059,149.9107191,"Leichhardt Highway, Grosmont QLD, Australia","Leichhardt Highway, Grosmont QLD, Australia"
7.155746971,4.740307853,"F207, Okeigbo, Ondo State, Nigeria","F207, Okeigbo, Ondo State, Nigeria"
68.49183399,24.70934375,"Kalmakaltio, Kalmantie, Enontekiö, Finland","Kalmakaltio, Kalmantie, Enontekio, Finland"
62.65023996,133.6314021,"Kolyma Highway, Sakha Republic, Russia, 678655","Kolyma Highway, Sakha Republic, Russia, 678655"
6.167163446,-0.555831744,"R60, Birim Amona, Ghana","R60, Birim Amona, Ghana"
63.16664913,138.3096192,"Kolyma Highway, Sakha Republic, Russia","Kolyma Highway, Sakha Republic, Russia"
66.55803436,67.78911424,"Тундровая улица, Аксарка, Yamalo-Nenets Autonomous Okrug, Russia","Tundrovaia ulitsa, Aksarka, YamaloNenets Autonomous Okrug, Russia"
-5.821675305,-37.59864327,"RN-117, Caraúbas, Caraúbas - RN, 59780-000, Brazil","RN117, Caraubas, Caraubas  RN, 59780000, Brazil"
-22.35016949,119.9536597,"Marble Bar Road, Nullagine WA, Australia","Marble Bar Road, Nullagine WA, Australia"
50.39415413,136.9336923,"с. Хурба - п. Молодежный, Khurba, Khabarovsk Krai, Russia, 681060","s Khurba  p Molodezhnyi, Khurba, Khabarovsk Krai, Russia, 681060"
52.8246296,17.35678818,"unnamed road, 62-105 Werkowo, Poland","unnamed road, 62105 Werkowo, Poland"
-23.21015799,-50.62734449,"Rodovia Arthur Hoffig, Cornélio Procópio - PR, Brazil","Rodovia Arthur Hoffig, Cornelio Procopio  PR, Brazil"
-9.233165708,-75.00266987,"PE-5N, Nuevo Porvenir, Peru","PE5N, Nuevo Porvenir, Peru"
-25.40753419,-60.19237399,"Ruta Provincial 9, Departamento Patiño, Subteniente Perín, Argentina","Ruta Provincial 9, Departamento Patino, Subteniente Perin, Argentina"
44.06169956,23.36793283,"DJ561D, 205100 Galicea Mare, Romania","DJ561D, 205100 Galicea Mare, Romania"
-11.00886868,-69.55510112,"Transoceánica, Iñapari, Peru","Transoceanica, Inapari, Peru"
12.36111966,8.748322789,"unnamed road, Kore, Kano State, Nigeria","unnamed road, Kore, Kano State, Nigeria"
-36.05877574,-65.40561789,"Ruta Provincial 105, Departamento Loventué, Municipio de Victorica, Argentina","Ruta Provincial 105, Departamento Loventue, Municipio de Victorica, Argentina"
-23.52982271,20.76288488,"unnamed road, Ukhwi, Ncaang, Botswana","unnamed road, Ukhwi, Ncaang, Botswana"
-28.01976779,21.44991958,"unnamed road, ǁKhara Hais Ward 11, ǁKhara Hais Local Municipality, South Africa","unnamed road, Khara Hais Ward 11, Khara Hais Local Municipality, South Africa"
49.39505194,130.2325134,"Amur, Заречное, Amur Oblast, Russia","Amur, Zarechnoe, Amur Oblast, Russia"
51.89630363,94.34449936,"«Енисей», Tuva Republic, Russia","Enisei, Tuva Republic, Russia"
19.22744691,-97.85166026,"unnamed road, 90590 San Juan Bautista Mier, PUE, Mexico","unnamed road, 90590 San Juan Bautista Mier, PUE, Mexico"
-7.992072956,-71.37908789,"BR-364, Tarauacá, Tarauacá - AC, Brazil","BR364, Tarauaca, Tarauaca  AC, Brazil"
7.645510723,-76.68935049,"unnamed road, Chigorodó, ANT, Colombia","unnamed road, Chigorodo, ANT, Colombia"
-26.58725351,-53.44485795,"SC-305, Anchieta, - SC, Brazil","SC305, Anchieta, SC, Brazil"
42.39189388,-7.771225264,"unnamed road, 32161 O Pereiro de Aguiar, Spain","unnamed road, 32161 O Pereiro de Aguiar, Spain"
-24.33448552,148.3867929,"Dawson Highway, Albinia QLD, Australia","Dawson Highway, Albinia QLD, Australia"
-2.438985934,-48.24386076,"Avenida Saburu Chiba, Tomé-Açu, Tomé-Açu - PA, Brazil","Avenida Saburu Chiba, TomeAcu, TomeAcu  PA, Brazil"
4.381761202,102.0610187,"8, Pahang, Malaysia","8, Pahang, Malaysia"
6.087670986,1.064033645,"N1, Ativuta, Ghana","N1, Ativuta, Ghana"
47.91941348,114.5474366,"Bulgan, Mongolia","Bulgan, Mongolia"
-12.01097249,-69.06566467,"unnamed road, Las Piedras, Peru","unnamed road, Las Piedras, Peru"
44.48952973,8.012843658,"unnamed road, Lovera CN, Italy","unnamed road, Lovera CN, Italy"
47.30115187,21.33395784,"4177 Földes, 3407 ., Hungary","4177 Foldes, 3407, Hungary"
61.78365583,113.0744704,"unnamed road, Tas-Yuryakh, Sakha Republic, Russia","unnamed road, TasYuryakh, Sakha Republic, Russia"
-8.290918345,-77.84095221,"AN-509, Conchucos, Peru","AN509, Conchucos, Peru"
-22.533301,133.3292465,"Stuart Highway, Anmatjere NT, Australia","Stuart Highway, Anmatjere NT, Australia"
-16.87766181,-44.00666681,"BR-365;BR-251, São João da Vereda, Montes Claros - MG, Brazil","BR365BR251, Sao Joao da Vereda, Montes Claros  MG, Brazil"
-31.77538469,116.4705741,"Anderson Road, WA 6562, Australia","Anderson Road, WA 6562, Australia"
-8.55427148,-38.04282187,"PE-360, Airi, Floresta - PE, Brazil","PE360, Airi, Floresta  PE, Brazil"
63.36040464,46.53597453,"11К-612, Zanyukhcha, Arkhangelsk Oblast, Russia","11K612, Zanyukhcha, Arkhangelsk Oblast, Russia"
-27.43939895,26.30044753,"S954, Nala Ward 10, Nala Local Municipality, South Africa","S954, Nala Ward 10, Nala Local Municipality, South Africa"
56.35807194,38.02448013,"46Н-10505, Захарьино, Moscow Oblast, Russia, 141337","46N10505, Zakharino, Moscow Oblast, Russia, 141337"
-6.540536157,-36.9054372,"BR-427, Jardim do Seridó, Jardim do Seridó - RN, Brazil","BR427, Jardim do Serido, Jardim do Serido  RN, Brazil"
-23.49646371,-47.46054193,"Pátio Cianê Shopping, Avenida Doutor Afonso Vergueiro 823, Centro, Sorocaba - SP, 18035-011, Brazil","Patio Ciane Shopping, Avenida Doutor Afonso Vergueiro 823, Centro, Sorocaba  SP, 18035011, Brazil"
-24.69328134,119.6126611,"Great Northern Highway, Kumarina WA, Australia","Great Northern Highway, Kumarina WA, Australia"
-18.14804096,144.7582643,"Gulf Developmental Road, Forty Mile QLD, Australia","Gulf Developmental Road, Forty Mile QLD, Australia"
21.6797088,83.86103062,"Jharsuguda, Banaharapali - 768234, Odisha, India","Jharsuguda, Banaharapali  768234, Odisha, India"
16.5495056,-96.76273347,"unnamed road, 71500 Hacienda Vieja, OAX, Mexico","unnamed road, 71500 Hacienda Vieja, OAX, Mexico"
-34.18773381,115.71571,"Biddelia, Shire Of Nannup, Western Australia, Australia","Biddelia, Shire Of Nannup, Western Australia, Australia"
-30.71168977,-68.97173914,"Ruta Provincial 436, Ullúm, San Juan, Argentina","Ruta Provincial 436, Ullum, San Juan, Argentina"
-28.11305438,144.5392266,"Bulloo Developmental Road, Thargomindah QLD, Australia","Bulloo Developmental Road, Thargomindah QLD, Australia"
22.69909215,89.01891052,"unnamed road, Satkhira District, Satkhira -, Bangladesh","unnamed road, Satkhira District, Satkhira, Bangladesh"
-29.24117578,-66.15940879,"Ruta Provincial 5, Las Cloacas, La Rioja, Argentina","Ruta Provincial 5, Las Cloacas, La Rioja, Argentina"
-16.59593279,-43.64242307,"BR-251, Tamanduá, Francisco Sá - MG, Brazil","BR251, Tamandua, Francisco Sa  MG, Brazil"
-25.28995451,23.01859316,"A20, Makopong, Botswana","A20, Makopong, Botswana"
-32.33663649,149.9447861,"2044 Ulan-wollar Road, Wollar NSW 2850, Australia","2044 Ulanwollar Road, Wollar NSW 2850, Australia"
7.912498249,80.15560909,"unnamed road, Bakmeewewa, Sri Lanka","unnamed road, Bakmeewewa, Sri Lanka"
51.07393662,33.53709095,"Р-61, Konotop Raion, Krasne, Sumy Oblast, 41670, Ukraine","R61, Konotop Raion, Krasne, Sumy Oblast, 41670, Ukraine"
-29.43672445,135.0158107,"Stuart Highway, Ingomar SA 5723, Australia","Stuart Highway, Ingomar SA 5723, Australia"
24.68502848,-100.993007,"unnamed road, Tanque Escondido, Coahuila, Mexico","unnamed road, Tanque Escondido, Coahuila, Mexico"
16.66373464,-94.71345908,"unnamed road, Las Conchas, Las Conchas, OAX, Mexico","unnamed road, Las Conchas, Las Conchas, OAX, Mexico"
46.04449252,113.4339307,"unnamed road, Mongolia","unnamed road, Mongolia"
-8.627483228,-63.99654773,"Manaus - Porto Velho, Porto Velho, Porto Velho - RO, Brazil","Manaus  Porto Velho, Porto Velho, Porto Velho  RO, Brazil"
57.4306574,45.68940005,"22К-0090, Уста, Nizhny Novgorod Oblast, Russia, 606822","22K0090, Usta, Nizhny Novgorod Oblast, Russia, 606822"
-4.597594055,39.10693496,"Lungalunga-Mtandikeni Road, Vanga ward, Kenya","LungalungaMtandikeni Road, Vanga ward, Kenya"
-24.99647099,-61.4399878,"Ruta Provincial 61, Departamento General Güemes, Municipio de Misión Nueva Pompeya, Argentina","Ruta Provincial 61, Departamento General Guemes, Municipio de Mision Nueva Pompeya, Argentina"
5.576525951,5.687498652,"unnamed road, Egbokodo Itsekiri, Delta State, Nigeria","unnamed road, Egbokodo Itsekiri, Delta State, Nigeria"
-17.8110555,-63.1785372,"Tercer Anillo Interno, Santa Cruz de la Sierra, Bolivia","Tercer Anillo Interno, Santa Cruz de la Sierra, Bolivia"
-27.55544589,30.84589241,"P34-4, eDumbe Ward 7, eDumbe Local Municipality, South Africa","P344, eDumbe Ward 7, eDumbe Local Municipality, South Africa"
-22.61219319,-51.17166365,"Rodovia Prefeito Jorge Bassil Dower, Nantes, Região Geográfica Intermediária de Presidente Prudente - SP, Brazil","Rodovia Prefeito Jorge Bassil Dower, Nantes, Regiao Geografica Intermediaria de Presidente Prudente  SP, Brazil"
27.3483844,-104.8573107,"Carretera Camargo-Jiménez, Torreoncitos, CHH, Mexico","Carretera CamargoJimenez, Torreoncitos, CHH, Mexico"
-41.8392365,-71.41931525,"Ruta Nacional 40, Departamento Bariloche, Los Repollos, Argentina","Ruta Nacional 40, Departamento Bariloche, Los Repollos, Argentina"
17.90554882,-88.88502975,"Calle Río Azul, La Unión, ROO, Mexico","Calle Rio Azul, La Union, ROO, Mexico"
38.73071969,29.20079286,"D595, Uşak, Turkey","D595, Usak, Turkey"
47.58346674,97.57891943,"Badarkhundaga, Aldarkhaan, Mongolia","Badarkhundaga, Aldarkhaan, Mongolia"
49.46701353,17.12898685,"Letecká, 796 01 Prostějov, Czechia","Letecka, 796 01 Prostejov, Czechia"
65.80167976,-14.90956338,"Selárdalslaug, 691 Vopnafjarðarhreppur, Iceland","Selardalslaug, 691 Vopnafjardarhreppur, Iceland"
20.15949685,83.86542794,"NH59, Kandhamal, Baliguda - 762103, Odisha, India","NH59, Kandhamal, Baliguda  762103, Odisha, India"
63.17580951,22.0407051,"Karlebyvägen, Korsholm, Finland","Karlebyvagen, Korsholm, Finland"
62.79036559,148.8012411,"Kolyma Highway, Полевой, Magadan Oblast, Russia","Kolyma Highway, Polevoi, Magadan Oblast, Russia"
-29.01721004,147.2999636,"Goodooga Brenda Road, Hebel NSW 2838, Australia","Goodooga Brenda Road, Hebel NSW 2838, Australia"
-26.12488719,133.1996558,"Stuart Highway, Ayers Range South SA 0872, Australia","Stuart Highway, Ayers Range South SA 0872, Australia"
-29.49280234,150.1028866,"Wongabeena, Gwydir Highway, Biniguy NSW 2399, Australia","Wongabeena, Gwydir Highway, Biniguy NSW 2399, Australia"
16.38390587,-14.06307515,"unnamed road, Cas-Cas, Senegal","unnamed road, CasCas, Senegal"
67.97998835,22.35956571,"unnamed road, Kiruna kommun, Sweden","unnamed road, Kiruna kommun, Sweden"
-15.52475546,-54.76876699,"BR-070, Dom Aquino, Região Geográfica Intermediária de Rondonópolis - MT, Brazil","BR070, Dom Aquino, Regiao Geografica Intermediaria de Rondonopolis  MT, Brazil"
57.52894474,82.02279377,"Bakchar - Podgornoye - Kolomino, Vesyoloye, Tomsk Oblast, Russia","Bakchar  Podgornoye  Kolomino, Vesyoloye, Tomsk Oblast, Russia"
-19.68579953,-42.98270764,"BR-381, Vila São Sebastião, Nova Era - MG, Brazil","BR381, Vila Sao Sebastiao, Nova Era  MG, Brazil"
1.744885333,-77.33529339,"Calle 5, El Rosario, NAR, Colombia","Calle 5, El Rosario, NAR, Colombia"
48.55155293,29.69712774,"Р-54, Haisyn Raion, Miakokhid, Vinnytsia Oblast, 24420, Ukraine","R54, Haisyn Raion, Miakokhid, Vinnytsia Oblast, 24420, Ukraine"
-27.72073178,133.9761356,"Stuart Highway, Wintinna SA 5723, Australia","Stuart Highway, Wintinna SA 5723, Australia"
-23.92507163,133.3102203,"Larapinta Drive, Hugh NT, Australia","Larapinta Drive, Hugh NT, Australia"
-9.554724172,-50.87059723,"BR-158, Santana do Araguaia, Araguaia River - PA, Brazil","BR158, Santana do Araguaia, Araguaia River  PA, Brazil"
58.379181,54.61951365,"Кострома - Шарья - Киров - Пермь, Ценята, Perm Krai, Russia, 617210","Kostroma  Sharia  Kirov  Perm, Tseniata, Perm Krai, Russia, 617210"
59.7812544,15.2798906,"Ölsjöbadets Camping, Persbo, Ölsjövägen, Lindesbergs kommun, Sweden","Olsjobadets Camping, Persbo, Olsjovagen, Lindesbergs kommun, Sweden"
-26.98925873,31.65510365,"MR14, Maloma, Eswatini","MR14, Maloma, Eswatini"
12.42657104,8.514000903,"A2, Dambatta East, Kano State, Nigeria","A2, Dambatta East, Kano State, Nigeria"
6.812604476,100.7703796,"Ban Sapan Mai Kaen, unnamed road, Songkhla Province, Thailand","Ban Sapan Mai Kaen, unnamed road, Songkhla Province, Thailand"
53.14252819,19.12023238,"unnamed road, Mokry Las, Poland","unnamed road, Mokry Las, Poland"
45.49041061,21.00347331,"DC192, 307226 Crai Nou, Romania","DC192, 307226 Crai Nou, Romania"
29.06454308,-110.051191,"unnamed road, Mazatán, SON, Mexico","unnamed road, Mazatan, SON, Mexico"
-25.36572053,141.7282496,"Diamantina Developmental Road, Windorah QLD, Australia","Diamantina Developmental Road, Windorah QLD, Australia"
-10.53417309,-51.86975665,"MT-430, Confresa - MT, Brazil","MT430, Confresa  MT, Brazil"
-17.39698743,-51.33490346,"Fazenda Cachoeirinha, GO-220, Montividiu - GO, Brazil","Fazenda Cachoeirinha, GO220, Montividiu  GO, Brazil"
-35.04959861,-61.47912487,"Ruta Provincial 50 Gobernador Bartolomé Mitre, Partido de Lincoln, Buenos Aires, Argentina","Ruta Provincial 50 Gobernador Bartolome Mitre, Partido de Lincoln, Buenos Aires, Argentina"
-16.79710655,-50.11423328,"GO-050, Palminópolis, Região Geográfica Intermediária de São Luís de Montes Belos-Iporá - GO, Brazil","GO050, Palminopolis, Regiao Geografica Intermediaria de Sao Luis de Montes BelosIpora  GO, Brazil"
-22.67324163,115.3806664,"North West Coastal Highway, Nanutarra WA, Australia","North West Coastal Highway, Nanutarra WA, Australia"
-17.23293331,-48.9033899,"GO 450 Rodovia Gustavo Capanema, Piracanjuba - GO, Brazil","GO 450 Rodovia Gustavo Capanema, Piracanjuba  GO, Brazil"
57.04225566,87.50411876,"Большедорохово — Тегульдет, Tomsk Oblast, Russia","Bolshedorokhovo  Teguldet, Tomsk Oblast, Russia"
5.290178982,-2.639594884,"Jomoro Municipal District, Ghana","Jomoro Municipal District, Ghana"
-21.41214817,133.9439548,"Stuart Highway, NT, Australia","Stuart Highway, NT, Australia"
48.64802193,14.63952885,"15811, 382 83 Pohorská Ves, Czechia","15811, 382 83 Pohorska Ves, Czechia"
-13.32979081,-70.32787968,"Carretera Interoceánica Puno - Madre de Dios, Ayapata, Peru","Carretera Interoceanica Puno  Madre de Dios, Ayapata, Peru"
52.82398501,60.66068109,"75К-105, Chelyabinsk Oblast, Russia","75K105, Chelyabinsk Oblast, Russia"
10.53763543,9.766910225,"unnamed road, Bauchi, Bauchi State, Nigeria","unnamed road, Bauchi, Bauchi State, Nigeria"
-20.55325567,-41.81694129,"Rua Manoel Protázio de Oliveira, São Raimundo da Pedra Menina, Região Geográfica Intermediária de Cachoeiro de Itapemirim - ES, Brazil","Rua Manoel Protazio de Oliveira, Sao Raimundo da Pedra Menina, Regiao Geografica Intermediaria de Cachoeiro de Itapemirim  ES, Brazil"
7.032499453,6.200791731,"unnamed road, Afuze, Edo State, Nigeria","unnamed road, Afuze, Edo State, Nigeria"
-7.701410916,-63.08840202,"BR-319, Humaitá, Humaitá - AM, Brazil","BR319, Humaita, Humaita  AM, Brazil"
-16.38302082,134.0711523,"Carpentaria Highway, Arnold NT, Australia","Carpentaria Highway, Arnold NT, Australia"
-31.78582379,-62.59824865,"Ruta Nacional 158, Departamento San Justo, Las Varas, Argentina","Ruta Nacional 158, Departamento San Justo, Las Varas, Argentina"
-8.056214099,-50.05120476,"Rua C Dezoito, Redenção, Redenção - PA, 68552-220, Brazil","Rua C Dezoito, Redencao, Redencao  PA, 68552220, Brazil"
64.22343883,69.04917582,"Крайняя улица, Сорум, Khanty-Mansiysk Autonomous Okrug – Ugra, Russia, 628169","Krainiaia ulitsa, Sorum, KhantyMansiysk Autonomous Okrug  Ugra, Russia, 628169"
-8.496737602,-39.4486513,"Rodovia BR-428, Cabrobó, Cabrobó - PE, Brazil","Rodovia BR428, Cabrobo, Cabrobo  PE, Brazil"
38.76691388,34.4862479,"unnamed road, 50900 Gülşehir, Turkey","unnamed road, 50900 Gulsehir, Turkey"
-29.04516512,-57.80761425,"Ruta Provincial 40, Departamento Mercedes, Municipio de Mercedes, Argentina","Ruta Provincial 40, Departamento Mercedes, Municipio de Mercedes, Argentina"
-17.2822194,-51.75161438,"GO-220, Jataí - GO, Brazil","GO220, Jatai  GO, Brazil"
-27.97130484,-63.58121718,"Ruta Nacional 89, Departamento Sarmiento, Santiago del Estero, Argentina","Ruta Nacional 89, Departamento Sarmiento, Santiago del Estero, Argentina"
56.32240983,160.360318,"unnamed road, Kamchatka Krai, Russia","unnamed road, Kamchatka Krai, Russia"
53.00621749,62.1129925,"75К-062, Chelyabinsk Oblast, Russia","75K062, Chelyabinsk Oblast, Russia"
37.45095703,39.78937651,"Viranşehir - Diyarbakır Yolu, Viranşehir, Turkey","Viransehir  Diyarbakir Yolu, Viransehir, Turkey"
55.91861737,26.46720211,"Parka iela, Daugavpils, LV-5456, Latvia","Parka iela, Daugavpils, LV5456, Latvia"
7.168352294,8.501832943,"unnamed road, Akpam, Benue State, Nigeria","unnamed road, Akpam, Benue State, Nigeria"
-6.114226968,-47.87658068,"BR-230, Cachoeirinha, Região Geográfica Intermediária de Araguaína - TO, 77903-000, Brazil","BR230, Cachoeirinha, Regiao Geografica Intermediaria de Araguaina  TO, 77903000, Brazil"
49.70926913,13.98848818,"Obecnická 304, 261 01 Příbram, Czechia","Obecnicka 304, 261 01 Pribram, Czechia"
-25.21218541,-53.95145318,"BR-277, Agro-Cafeeira, Matelândia - PR, 85887-000, Brazil","BR277, AgroCafeeira, Matelandia  PR, 85887000, Brazil"
-29.81905216,26.25476864,"N6, Kopanong Ward 1, Kopanong Local Municipality, South Africa","N6, Kopanong Ward 1, Kopanong Local Municipality, South Africa"
65.75240046,30.88974225,"«Кола», Pyaozersky, Republic of Karelia, Russia","Kola, Pyaozersky, Republic of Karelia, Russia"
-9.564713399,-44.9333083,"BR-135, Paus, Monte Alegre do Piauí - PI, Brazil","BR135, Paus, Monte Alegre do Piaui  PI, Brazil"
-3.297101318,-45.17973315,"Rua Poncio Araujo, Penalva - MA, 65213-000, Brazil","Rua Poncio Araujo, Penalva  MA, 65213000, Brazil"
9.329046316,80.09878799,"unnamed road, Kiraanchi, Sri Lanka","unnamed road, Kiraanchi, Sri Lanka"
9.478774652,8.126895858,"unnamed road, Kagoma, Kaduna State, Nigeria","unnamed road, Kagoma, Kaduna State, Nigeria"
47.79432832,32.741654,"Н-11, Bashtanka Raion, Казанківська селищна громада, Mykolaiv Oblast, Ukraine","N11, Bashtanka Raion, Kazankivska selishchna gromada, Mykolaiv Oblast, Ukraine"
29.99687273,-111.1078704,"Carretera Hermosillo-Nogales, SON, Mexico","Carretera HermosilloNogales, SON, Mexico"
50.50066224,25.68655918,"М-19, Dubno Raion, Ozliiv, Rivne Oblast, 35164, Ukraine","M19, Dubno Raion, Ozliiv, Rivne Oblast, 35164, Ukraine"
53.52715189,46.22275847,"58К-257, Nikolsk, Penza Oblast, Russia","58K257, Nikolsk, Penza Oblast, Russia"
44.64876279,28.46666015,"DJ222, 907074 Sarighiol de Deal, Romania","DJ222, 907074 Sarighiol de Deal, Romania"
-31.99869325,116.7502616,"Ovens Road, WA, Australia","Ovens Road, WA, Australia"
13.95229718,-13.35150659,"N 1, Bala, Senegal","N 1, Bala, Senegal"
-22.91339075,135.166395,"Plenty Highway, Hart NT, Australia","Plenty Highway, Hart NT, Australia"
64.67432138,55.90078436,"unnamed road, Каджером, Komi Republic, Russia, 169630","unnamed road, Kadzherom, Komi Republic, Russia, 169630"
