latitude,longitude,location,newlocation
-30.7531824,141.8283601,589,"Silver City Highway, Fowlers Gap NSW 2880, Australia"
58.44004967,85.13237802,590,"Belyi Iar  Stepanovka, Bely Yar, Tomsk Oblast, Russia"
-30.82259381,24.95145531,591,"N1, Umsobomvu Ward 1, Umsobomvu Local Municipality, South Africa"
51.14924109,21.64474584,592,"Spacerowa 16D, 27300 Lipsko, Poland"
-12.73992362,131.464882,326,"15 Wyatt Road, Marrakai NT 0822, Australia"
-49.88769579,-72.43478736,593,"Ruta Provincial 69, Lago Argentino, Santa Cruz Province, Argentina"
-20.34420579,141.6610821,594,"Bauhinia Downs, Taldora Road, Taldora QLD, Australia"
64.1430053,23.74237168,595,"Torvenkylantie, Kalajoki, Finland"
-23.21105422,117.6626664,596,"Rocklea Road, Paraburdoo WA 6754, Australia"
-5.497056381,-79.4783657,597,"Carretera Longitudinal de la Sierra Norte, Huarmaca, Peru"
-15.74040431,144.6840759,598,"LOT 99 Peninsula Developmental Road, Lakeland QLD 4871, Australia"
10.67474485,8.466179764,599,"KadunaJos Highway, Kudaru, Kaduna State, Nigeria"
-24.0492172,149.5063055,600,"Fitzroy Developmental Road, Mimosa QLD, Australia"
51.03543264,22.09589963,601,"833, 20020 OkreglicaKolonia, Poland"
50.64769469,40.46285549,602,"20N65, Puzevo, Voronezh Oblast, Russia"
-23.56056224,145.4242681,603,"Capricorn Highway, Barcaldine QLD, Australia"
-33.87757064,-58.31991129,604,"Ruta 12 Doctor Luis Alberto de Herrera, 70102 Agraciada, Uruguay"
14.02327421,101.3094097,605,"Prachin Buri, Prachin Buri Province 25000, Thailand"
-18.19459315,143.9668851,606,"Gulf Developmental Road, Einasleigh QLD, Australia"
-29.84337308,-55.91271065,607,"Rodovia Osvaldo Aranha, Inhandui, Alegrete  RS, Brazil"
11.86600035,104.4599329,608,"Kampong Chhnang, Cambodia"
37.68545023,-5.238322034,609,"CO5307, 14700 Palma del Rio, Spain"
-3.533456434,-41.40615471,610,"PI213, Cocal  PI, Brazil"
-3.110041734,-58.42230312,611,"Avenida Mario Andreazza, Itacoatiara, Itacoatiara  AM, 69103304, Brazil"
-22.93513343,-54.47174849,612,"BR163BR487, Juti, Regiao Geografica Intermediaria de Dourados  MS, Brazil"
-21.93188982,-44.55038683,613,"Rodovia Vital Brasil, Seritinga, Regiao Geografica Intermediaria de Pouso Alegre  MG, Brazil"
-6.423426051,-48.90427714,614,"PA477, Picarra, Picarra  PA, Brazil"
31.47030554,-112.6842642,615,"Carretera SonoytaSanta Ana, SON, Mexico"
40.09726934,8.506639852,616,"Strada Statale 292 Nord Occidentale Sarda, 09073 Santa Caterina di Pittinuri AristanisOristano, Italy"
-16.81283189,-42.31032583,617,"MGC367BR367, Virgem da Lapa  MG, 39630000, Brazil"
-25.77716838,151.4909078,618,"Pile Gully Road, Pile Gully QLD, Australia"
0.391470773,40.92794968,619,"A3, Liboi, Kenya"
39.14489673,36.13692411,620,"unnamed road, 58840 Gemerek, Turkey"
8.380460385,4.991607436,621,"unnamed road, Odo Eku, Kwara State, Nigeria"
8.282785164,5.832446679,622,"A123, Isanlu Makutu, Kogi State, Nigeria"
7.65995437,4.456267985,623,"Gbongan  Osogbo Road, Osun State, Nigeria"
9.511379916,8.605722117,624,"A3, Gidan Waya, Plateau State, Nigeria"
-28.76769176,28.661826,625,"A1, Lesotho"
15.07186002,-12.88021504,626,"N 2, Fadiara, Senegal"
-25.1889817,119.3298407,543,"Great Northern Highway, Kumarina WA, Australia"
0.563386161,121.5681205,627,"unnamed road, Bunto, Gorontalo, Indonesia"
19.2111295,-98.9643354,628,"Calle Almoloya, 13705 San Juan y San Pedro Tezompa, MEX, Mexico"
40.95190658,-5.969633474,629,"N620 a Villarmayor por Sagos, 37447 Canillas de Abajo, Spain"
-12.73992362,131.464882,326,"15 Wyatt Road, Marrakai NT 0822, Australia"
-14.7588983,132.8508818,630,"Mataranka Station, Stuart Highway, Elsey NT, Australia"
-28.70207186,148.1692315,631,"Castlereagh Highway, Dirranbandi QLD, Australia"
-36.52311509,147.4543509,632,"Dartmouth Road, Mitta Mitta VIC 3701, Australia"
-24.88261774,-50.27680153,633,"Estrada da Balsa, Santa Cruz, Carambei  PR, Brazil"
7.464379045,6.612909921,634,"F119, Ajaokuta, Kogi State, Nigeria"
44.69221944,110.0437624,635,"Khamriin Khiid, SainshandKhamriin khiid, Sainshand, Mongolia"
63.46968768,34.38874396,636,"Kola, Republic of Karelia, Russia"
-20.12230843,22.33630233,637,"NorthWest District, Botswana"
-33.26756902,20.14729053,638,"N1, Laingsburg Ward 2, Breede Valley Local Municipality, South Africa"
-22.13965299,27.0129967,639,"unnamed road, Topisi, Botswana"
49.09978642,34.24779107,640,"R52, Poltava Raion, Krasne, Poltava Oblast, 39236, Ukraine"
-39.98782869,-62.66487774,641,"Ruta Nacional 3 Don Juan Manuel de Rosas, Partido de Patagones, Buenos Aires, Argentina"
-27.83763229,120.7187967,642,"LeinsterMine Road, Leinster WA, Australia"
16.30452757,74.43309891,643,"unnamed road, Belagavi, Kanagala  591225, Karnataka, India"
-28.95812614,-62.17312925,644,"Ruta Nacional 98, Departamento Belgrano, Fortin Inca, Argentina"
11.09494091,122.3866502,645,"unnamed road, Jayubo, Western Visayas Iloilo, Philippines"
-31.25201358,118.5922749,646,"Warralakin Road, Warralakin WA, Australia"
39.69691696,-1.168760272,647,"CV390, 46173 Sinarcas, Spain"
46.694468,113.3025767,648,"unnamed road, 22070, BaruunUrt, Mongolia"
-6.099509236,-48.59969513,649,"BR153, Sao Geraldo do Araguaia, Sao Geraldo do Araguaia  PA, Brazil"
20.02117372,-105.3444939,650,"unnamed road, Region Costa Norte, JAL, Mexico"
65.54682434,-38.98477103,651,"Isertoq, Greenland"
-5.812802718,-55.72782352,652,"BR163, Itaituba, Itaituba  PA, Brazil"
-11.02091757,-76.21130234,653,"JU100, Ondores, Peru"
61.00001995,79.43252854,654,"unnamed road, Belorusskii, KhantyMansiysk Autonomous Okrug  Ugra, Russia"
-23.63159128,-54.80284704,655,"MS295, Tacuru, Tacuru  MS, Brazil"
12.57280475,76.15560647,656,"Mysuru, Kartalu  573136, Karnataka, India"
44.53140775,9.115003468,657,"unnamed road, Torriglia Genoa, Italy"
-27.55814378,-63.94065737,658,"El Saladillo, Ruta Provincial 5, Departamento Figueroa, Santiago del Estero, Argentina"
-30.00642157,-63.77906691,659,"Ruta Nacional 9, El Pencar, Rayo Cortado, Argentina"
-9.741331918,-41.23912513,660,"BA210, Piri, Sento Se  BA, Brazil"
55.43686003,45.97694494,661,"22K0059, Nizhny Novgorod Oblast, Russia, 607567"
-29.6410816,-64.82120638,662,"Ruta Nacional 60, Departamento Tulumba, Cordoba, Argentina"
68.34629245,18.9487958,663,"E 10, Kiruna kommun, Sweden"
-28.1356689,28.09342238,664,"S195, Nketoana Ward 5, Nketoana Local Municipality, South Africa"
63.0254229,112.4953085,665,"Mirnyi  Udachnyi, Sakha Republic, Russia, 678185"
0.57199872,38.78106715,666,"B9, Isiolo, Kenya"
-12.47239317,-43.45965885,667,"BA161, Muquem do Sao Francisco  BA, Brazil"
-27.64121001,-66.30094339,668,"Ruta Provincial 46, Departamento Andalgala, Municipio de Andalgala, Argentina"
13.35510488,102.5443774,669,"unnamed road, Khum Chak Krey, Cambodia"
4.866647472,6.375697882,670,"Imiringi Road, Bayelsa State, Nigeria"
49.5714298,17.9028116,671,"04816, 742 33 Starojicka Lhota, Czechia"
36.53736454,34.05102034,672,"unnamed road, Silifke, Turkey"
49.20233814,33.9436373,673,"M22, Kremenchuk Raion, Andriiky, Poltava Oblast, 39142, Ukraine"
6.527660048,-2.19494872,674,"Bibiani  Nyinahin  Kumasi Road, Agogoso, Ghana"
-37.74881389,148.3431361,675,"133 Simpsons Creek Road, Simpsons Creek VIC 3888, Australia"
-17.74061297,-49.15775257,676,"BR153, Rancho Alegre, Morrinhos  GO, 75650, Brazil"
-29.46314585,-65.66896524,677,"Ruta Nacional 60, Departamento Capayan, Municipio de Chumbicha, Argentina"
-7.695459753,-41.5574806,678,"Rodovia Eneas Maia Neto, Isaias Coelho, Regiao Geografica Intermediaria de Picos  PI, Brazil"
-9.798264752,-66.5289351,679,"Estrada do Pacifico, Nova California, Porto Velho  RO, 76847, Brazil"
-40.014929,-62.66541172,641,"Ruta Nacional 3 Don Juan Manuel de Rosas, Partido de Patagones, Buenos Aires, Argentina"
5.837818378,8.04448344,680,"F113, Itigidi, Cross River State, Nigeria"
-23.88246746,139.5361652,202,"Diamantina Developmental Road, Amaroo QLD, Australia"
47.72695798,29.52680095,681,"Zelena vulitsia, Komsomolska, Podilsk, Odesa Oblast, 66314, Ukraine"
-6.526651366,-76.30262824,682,"unnamed road, La Banda de Shilcayo, Peru"
8.029272897,9.996629059,683,"A4, Wukari, Taraba State, Nigeria"
-46.69231617,-67.37734933,684,"Ruta Nacional 3, La Nueva, Santa Cruz Province, Argentina"
11.03728345,7.441913148,685,"unnamed road, Wazata, Kaduna State, Nigeria"
43.61205321,25.53894252,686,"52, Vardim, Bulgaria"
-25.27059282,152.245283,687,"51 Wyatts Road, Kullogum QLD 4660, Australia"
6.917510318,7.276932893,688,"F117, Nsukka, Enugu State, Nigeria"
7.930111703,4.482951161,689,"unnamed road, Osun State, Nigeria"
47.04928669,111.7989343,274,"Enderkhaan  BaruunUrt, Monkhkhaan, Mongolia"
48.50427883,19.81155114,690,"595, 985 03 Ceske Brezovo, Slovakia"
-0.204638703,-51.34989619,691,"unnamed road, Carvao, Mazagao  AP, Brazil"
-19.74747745,-40.0630584,692,"ES445, Riacho, Aracruz  ES, 29197105, Brazil"
40.72079126,43.63404661,693,"KarsAkyaka yolu, Akyaka, Turkey"
39.67447866,36.61225405,694,"unnamed road, Yildizeli, Turkey"
-33.94281964,138.1653407,695,"LOT 94 Augusta Highway, Lochiel SA 5510, Australia"
56.13603611,28.00280866,696,"Straumeni, Ezernieki  Svarini  Skaune, Skaune, LV5695, Latvia"
-6.803272353,-63.02311451,697,"Manaus  Porto Velho, Tapaua, Tapaua  AM, Brazil"
-25.48961053,114.0879927,698,"North West Coastal Highway, Wooramel WA, Australia"
62.91369109,152.4141128,699,"44N6, Seymchan, Magadan Oblast, Russia, 686160"
16.2893809,-0.045093347,700,"Tomb of Askia Unesco world heritage site, RN18, Gao, Mali"
22.75067429,81.45604658,701,"NH45, Gorakhpur, Gorakhpur  481584, Madhya Pradesh, India"
-6.285935345,-79.65814867,702,"LA102, Salas, Peru"
-30.81842359,29.16503398,703,"N2, Umzimvubu Ward 11, Umzimvubu Local Municipality, South Africa"
7.651322404,5.595467503,704,"unnamed road, OmuoObadore, Ekiti State, Nigeria"
62.68424395,49.58194156,705,"87K005, Arkhangelsk Oblast, Russia"
52.84569633,60.34642492,706,"Naberezhnaia ulitsa, Varshavka, Chelyabinsk Oblast, Russia, 457372"
-29.72519217,138.1167277,707,"The Outback Highway, Marree Station SA 5733, Australia"
14.87560762,98.62003393,708,"unnamed road, Kanchanaburi Province, Thailand"
-22.34627291,-55.72572727,709,"Rodovia Antonio Alves Correa, Ponta Pora, Ponta Pora  MS, Brazil"
37.22159066,39.91541772,710,"SanliurfaMardin yolu, Viransehir, Turkey"
-23.61517964,20.89817191,711,"unnamed road, Ngwatle, Botswana"
44.96435088,46.53106785,712,"85K2, Republic of Kalmykia, Russia"
48.38194553,91.18392776,713,"Erdeneburen, Mongolia"
37.202541,27.74852977,714,"unnamed road, Milas, Turkey"
-9.277489733,-48.76483055,715,"TO342, Dois Irmaos do Tocantins, Regiao Geografica Intermediaria de Palmas  TO, Brazil"
-27.43309337,148.8401769,716,"Carnarvon Highway, Wellesley QLD, Australia"
-26.52055045,-58.48674975,717,"Ruta Nacional 11 Juan de Garay, Departamento Laishi, Formosa, Argentina"
21.32665878,72.8321482,718,"Dandi Heritage Highway, Surat, Delad  394130, Gujarat, India"
-7.738644827,-46.0393742,719,"BR330MA006, Aldeia, Balsas  MA, Brazil"
-7.852460891,-39.0877605,720,"Rodovia Santos Dumont, Vasques, Regiao Geografica Intermediaria de Juazeiro do Norte  CE, Brazil"
13.06069742,-14.52122212,721,"Road Kolda Velingara, Missirah Koutayel, Senegal"
19.76240172,83.47558387,722,"SH6, Rayagada, Odisha, India"
-20.72976673,140.719481,723,"Flinders Highway, Cloncurry QLD, Australia"
14.49080869,77.30700585,724,"Dharmavaram  Kalyandurg Road, Anantapur, Battuvanipalli, Andhra Pradesh, India"
62.9303538,29.19641319,725,"Teerivaarantie, Polvijarvi, Finland"
49.24028816,15.16019969,726,"132, 394 68 Zirovnice, Czechia"
2.846025925,99.4824122,727,"unnamed road, Suka Makmur, North Sumatra, Indonesia"
77.78719533,-70.62682826,728,"Siorapaluk, Avannaata, Greenland"
68.15249528,23.09337386,729,"99, Kiruna kommun, Sweden"
47.01956206,107.6561753,730,"Baian  Choir, Mongolia"
2.322725771,37.99244712,731,"unnamed road, Central Marsabit, 60500, Kenya"
-26.5906833,120.2260383,433,"50 Lennon Street, Wiluna WA 6646, Australia"
-18.96701724,-41.97320438,732,"Rodovia Santos Dumont, Era Nova, Regiao Geografica Intermediaria de Governador Valadares  MG, Brazil"
44.45951373,28.19961856,733,"DJ224, 907096 Crucea, Romania"
-14.10942882,-57.99650453,734,"BR364, Itanorte, Campo Novo do Parecis  MT, Brazil"
77.46777821,-69.20268729,735,"unnamed road, 3971 Thule, Greenland"
-6.560036479,-49.7729232,736,"PA160, Canaa dos Carajas, Canaa dos Carajas  PA, Brazil"
5.845050677,8.038924872,680,"F113, Itigidi, Cross River State, Nigeria"
-27.39897549,148.096125,737,"MitchellSt George Road, Dunkeld QLD, Australia"
-23.74001621,26.47733885,738,"A1, Dibete Station, Botswana"
59.53947692,14.30018364,739,"Baggtorpasen, unnamed road, Storfors, Sweden"
-3.408153443,38.9524988,740,"unnamed road, TaitaTaveta, Kenya"
56.98357655,63.21975512,741,"Podezd k d Katarach ot km 0084 ad pgt Pyshma  d Talitsa, Pyshma, Sverdlovsk Oblast, Russia, 623551"
67.96123794,21.60682133,742,"E 45, Kiruna kommun, Sweden"
47.73426316,17.12132555,743,"Hansagfalva, 9241 Janossomorja, unnamed road, Hungary"
45.88265669,115.0203663,439,"Erdenetsagaan, Mongolia"
56.05945436,159.0059219,744,"unnamed road, Kamchatka Krai, Russia"
-19.12145061,-40.63733793,745,"Rodovia do Cafe, Sao Domingos do Norte, Regiao Geografica Intermediaria de Colatina  ES, Brazil"
-24.56335905,24.13831241,746,"TransKalahari Corridor, Sekoma, Botswana"
-50.80985803,-70.76347164,747,"Ruta Provincial 2, Guer Aike, Santa Cruz Province, Argentina"
-25.30778586,149.6536512,748,"Fitzroy Developmental Road, Gwambegwine QLD, Australia"
53.29789327,108.6250891,129,"UlanUde  Ulyunkhan, Maksimiha, Buryatia, Russia"
-16.68111568,134.8944229,749,"Carpentaria Highway, Pamayu NT, Australia"
48.01786376,106.7250985,750,"Songino Khairkhan, unnamed road, Ulaanbaatar, Mongolia"
-21.37538087,-45.59485452,751,"Estrada Doutor Glimaldo Paiva, Pontalete, Tres Pontas  MG, Brazil"
41.12806536,28.94463211,752,"D020, 34075 Eyupsultan, Turkey"
40.86102948,20.18884731,753,"SH71, 3301Gramsh, Albania"
59.46459399,127.0375037,754,"Lena, Sakha Republic, Russia"
-7.599614661,-40.81858915,755,"Rua Jose Dias, Simoes  PI, 64585000, Brazil"
-8.103224745,-55.14390637,756,"BR163, Altamira  PA, Brazil"
17.73054175,98.84228415,757,"Ban Huai Sai Khao, lph3008, Chiang Mai Province, Thailand"
8.844618747,80.83119383,758,"Bogahawewa  Pulmuddai Road, Sri Lanka"
-24.60176345,149.8812456,759,"Dawson Highway, Warnoah QLD, Australia"
11.79644115,104.2279545,760,"National Road 52, Thbong, Cambodia"
-23.106172,-64.52449343,761,"Ruta Provincial 18, Oran, Las Juntas, Argentina"
4.689639673,7.451001059,762,"unnamed road, Beri, Rivers State, Nigeria"
-37.50820038,-70.6120101,763,"Ruta Provincial 21, Departamento Norquin, Municipio de El Cholar, Argentina"
-38.09274192,143.1959593,764,"408 East Hill Road, Bookaar VIC 3260, Australia"
-34.44145352,148.3255858,765,"1535 Currawong Road, Kingsvale NSW 2587, Australia"
5.852016032,-74.56237963,766,"Via Puerto Libre  Puerto Boyaca, Puerto Boyaca, BOY, Colombia"
-33.966963,146.604174,767,"Kolkilbertoo Road, Weethalle NSW 2669, Australia"
-14.67097196,-74.46842611,768,"Carretera Nasca  Abancay, Leoncio Prado, Peru"
52.08710439,22.6435205,769,"unnamed road, 08111 KrzeskKrolowa Niwa, Poland"
0.128694173,35.90287026,770,"NakuruMarigat Road, Baringo, Kenya"
-25.17092347,141.3479185,771,"Diamantina Developmental Road, Farrars Creek QLD, Australia"
-37.66081249,-70.55547506,772,"Ruta Provincial 4, Departamento Norquin, Municipio de El Huecu, Argentina"
9.30383848,7.233835813,773,"AbujaKaduna Highway, Niger State, Nigeria"
11.00135057,-2.747336005,774,"Lawra  Hamile Road, Dondometeng, Ghana"
18.25421082,-89.80283671,775,"Dormidero del Mono, CAM, Mexico"
40.89088783,43.00102743,776,"KarsArdahan yolu, Susuz, Turkey"
-34.24894686,-69.3696782,777,"RP98, Departamento San Carlos, Distrito Pareditas, Argentina"
-19.73528095,-57.07903139,778,"MS325, Porto Esperanca, Corumba  MS, Brazil"
-9.564292614,-39.92965299,779,"BR235, Pinhoes, Juazeiro  BA, Brazil"
10.64465441,99.04520479,780,"unnamed road, Chumphon Province, Thailand"
55.9821919,21.63299414,781,"Misupes g 11, Seleniai, Lithuania"
67.44784096,22.23217595,782,"395, Pajala kommun, Sweden"
-20.75123722,117.0282104,783,"North West Coastal Highway, Mount Anketell WA, Australia"
-3.407847735,-51.27265491,501,"TransAmazonian Highway, Anapu, Anapu  PA, Brazil"
48.34583903,15.90899768,784,"Postgasse 20, 3435 Erpersdorf, Austria"
-9.869693403,-56.21942808,785,"MT208, Alta Floresta  MT, Brazil"
55.9824403,25.61044782,786,"Bajoru g 3, 42102 Bajorai, Lithuania"
-10.09045332,-38.24413822,787,"Rodovia do Vaqueiro, Jeremoabo  BA, Brazil"
-21.63629552,133.7373921,49,"Stuart Highway, Anmatjere NT, Australia"
-14.12311887,131.453562,788,"Fleming Road, Douglasdaly NT, Australia"
54.80913712,-7.827030143,789,"R252, County Donegal, F93, Ireland"
-27.70396111,28.02826358,790,"Nketoana Ward 3, Nketoana Local Municipality, Thabo Mofutsanyana District Municipality, South Africa"
-30.26649351,-61.8766813,791,"Ruta Provincial 23, Departamento San Cristobal, Municipio de Villa Trinidad, Argentina"
42.88571401,20.30481695,792,"M5, Bac, Montenegro"
4.6978117,-74.1405917,793,"Aeropuerto El Dorado, Arrivals, Fontibon, 110911 Bogota, Colombia"
57.16666203,41.62859327,794,"unnamed road, Mikhailovskoe, Ivanovo Oblast, Russia"
-35.02327639,-58.24837704,795,"Ruta Provincial 6 Gobernador Antonio Francisco Cafiero, Partido de La Plata, El Peligro, Argentina"
-31.87692692,-53.50437891,796,"ERS608, Cerro do Bau, Regiao Geografica Intermediaria de Pelotas  RS, Brazil"
-23.49646371,-47.46054193,2,"Patio Ciane Shopping, Avenida Doutor Afonso Vergueiro 823, Centro, Sorocaba  SP, 18035011, Brazil"
61.55883325,16.21259853,797,"Byvallen, X 690, Bollnas kommun, Sweden"
14.52137699,100.4968558,798,"unnamed road, Han Sang Subdistrict, Phra Nakhon Si Ayutthaya Province 13220, Thailand"
-36.04851334,150.0211702,799,"172 Bumbo Road, Bodalla NSW 2545, Australia"
56.10599601,23.62365548,800,"Pamusio g 13, 84255 Gedvainiai, Lithuania"
-26.11326504,-62.11330384,801,"Ruta Nacional 16, Departamento Copo, Monte Quemado, Argentina"
-23.54074638,145.114592,802,"Landsborough Highway, Barcaldine QLD, Australia"
-17.40602299,124.054078,803,"Gibb River Road, Meda WA, Australia"
15.24663353,-14.68895138,804,"N 3, Vendou Kherou, Senegal"
37.36148731,36.09650882,805,"unnamed road, 80750 Kadirli, Turkey"
47.44817716,12.56180796,806,"Modellflugwiese Larchfilzhochalm, Einstieg Klettersteig Marokka, 6391 Fieberbrunn, Austria"
-16.03853791,-57.25512316,807,"BR070, Flechas, Caceres  MT, Brazil"
7.483359818,79.84044583,808,"unnamed road, Madampe 61224, Sri Lanka"
-16.12334005,-57.94134328,809,"BR070, Caceres  MT, Brazil"
8.186886756,9.742105669,810,"Takum  Bukuru Federal Road, Ibi, Taraba State, Nigeria"
-36.55081701,-64.0798355,811,"Ruta Nacional 5, Departamento Capital, Municipio de Anguil, Argentina"
52.71506774,60.20654369,812,"unnamed road, Chelyabinsk Oblast, Russia"
57.02670549,26.88657791,813,"unnamed road, Dzelzupe, Latvia"
-14.25937479,143.2915804,25,"Peninsula Developmental Road, Yarraden QLD, Australia"
-38.26789049,-68.37345752,814,"Ruta Provincial 8, Departamento Anelo, Municipio de San Patricio del Chanar, Argentina"
-32.83251621,24.28738209,815,"R338, Camdeboo Ward 7, Camdeboo Local Municipality, South Africa"
-21.88770751,-47.34987032,816,"Rodovia Prefeito Euberto Nemesio Pereira de Godoy, Cachoeira de Emas, Pirassununga  SP, Brazil"
-3.704088293,39.72492165,817,"Kilifi Kaloleni Road, Chasimba ward, Kenya"
-28.32267003,20.80303674,818,"N10, Khara Hais Ward 11, Upington, South Africa"
-23.20679093,117.6534155,819,"LOT 71 Mettawandy Place, Paraburdoo WA 6754, Australia"
-34.61169909,147.0331388,820,"2652 Ardlethan Road, Methul NSW 2701, Australia"
-42.96613283,-70.76180173,821,"Ruta Provincial 14, Departamento Futaleufu, Chubut Province, Argentina"
66.86215067,24.46016156,822,"Meltauksentie, Pello, Finland"
60.68067027,116.0037533,823,"Umnas, Nyuya, Sakha Republic, Russia"
-23.79477302,-47.45312408,824,"Rodovia Padre Guilherme Hovel, Sarapui do Caffaro, Piedade  SP, Brazil"
-49.67718833,-72.77102078,358,"Ruta Provincial 21, Lago Argentino, Santa Cruz Province, Argentina"
-8.121829263,-71.01698644,825,"BR364, Tarauaca, Tarauaca  AC, Brazil"
-6.725751319,105.8722746,826,"unnamed road, Sukaseneng 42286, Banten, Indonesia"
-31.21101481,-66.75120354,827,"Ruta Provincial 29, Departamento Rosario Vera Penaloza, Noqueve, Argentina"
37.17664187,37.13013642,828,"unnamed road, Sehitkamil, Turkey"
41.22720251,33.79240336,829,"KastamonuCankiri Yolu, Kastamonu, Turkey"
26.3016365,-101.3452038,830,"Carretera MonclovaSaltillo, Coahuila, Mexico"
2.727548492,99.90318168,831,"unnamed road, Pangkalan Lunang, North Sumatra, Indonesia"
-15.95247647,-55.55535203,832,"MT468, Aguas Quentes, Santo Antonio de Leverger  MT, Brazil"
-31.64906469,145.7523785,833,"Lerida Road, Cobar NSW 2835, Australia"
-24.75190327,146.1110683,834,"Landsborough Highway, Mount Enniskillen QLD, Australia"
-22.98470986,-45.79489136,835,"Estrada Municipal do Livro, Monteiro Lobato, Regiao Geografica Intermediaria de Sao Jose dos Campos  SP, Brazil"
40.75113346,-1.713638029,836,"Carretera de Prados Redondos a Anquela del Pedregal, Anquela del Pedregal, Spain"
58.44064893,84.91896885,837,"unnamed road, Poludenovka, Tomsk Oblast, Russia"
-31.91991412,133.0087581,838,"LOT 3 Stiggants Road, Penong SA 5690, Australia"
-0.810513801,36.09191312,839,"unnamed road, Melili ward, Kenya"
45.61946693,45.86261964,840,"85K2, Adyk, Republic of Kalmykia, Russia, 359250"
54.35334877,63.16954689,841,"37K0018, Kurgan Oblast, Russia"
-9.13121488,-64.14340429,842,"Estrada do Pacifico, Porto Velho, Porto Velho  RO, Brazil"
-31.05863097,-50.88279296,843,"RSC101, Mostardas, Mostardas  RS, Brazil"
45.96629275,15.16776502,844,"215, 8296 Sevnica, Slovenia"
-28.5541938,-52.75234521,845,"Rodovia Urbano Ernesto Stumpf, Victor Graeff, Regiao Geografica Intermediaria de Passo Fundo  RS, Brazil"
45.94290073,26.47517425,846,"DN2D, 627367 Tulnici, Romania"
20.99129548,-100.6676367,847,"Carretera San Miguel de AllendeDr Mora, Zona Centro, 37880, GUA, Mexico"
49.90314192,93.78819277,848,"ZuungobiBaruunturuun, Zuungovi, Mongolia"
44.33424991,26.57116431,849,"DJ402, 917185 Sohatu, Romania"
-16.94145413,-50.24824588,850,"GO408, Jandaia, Regiao Geografica Intermediaria de Sao Luis de Montes BelosIpora  GO, Brazil"
-26.02640358,118.6959881,851,"Great Northern Highway, Peak Hill WA, Australia"
-17.8238641,122.5613398,852,"Great Northern Highway, Roebuck WA, Australia"
67.20505914,56.43404662,182,"NarianMar  Usinsk, Nenets Autonomous Okrug, Russia"
46.75914797,20.02457803,853,"6640 Csongrad, 4502, Hungary"
-31.16667669,-56.02397243,854,"Rivera, Uruguay"
62.27547681,127.4491703,855,"Vilyuisky Trakt, Sakha Republic, Russia"
-15.64333442,-58.77709329,258,"BR174, Porto Esperidiao  MT, Brazil"
-28.76457524,28.58396633,856,"Tsehlanyane, A1, Lesotho"
-14.32824544,-50.18889938,857,"GO336, Crixas  GO, Brazil"
-6.404028946,-62.84398873,697,"Manaus  Porto Velho, Tapaua, Tapaua  AM, Brazil"
-3.466791765,-41.8629456,858,"PI305, Caxingo, Regiao Geografica Intermediaria de Parnaiba  PI, Brazil"
55.04475139,-8.185346343,859,"N56, County Donegal, Ireland"
-15.68346618,-46.52439241,860,"Fazenda Dois Irmaos, MG400, Buritis, Buritis  MG, Brazil"
39.07489847,26.94095293,861,"Izmir Canakkale Yolu, 35980 Dikili, Turkey"
-0.6317656,114.5728442,59,"Jalan Puruk Batu Bondang, Puruk Cahu 73911, Central Kalimantan, Indonesia"
-6.867311811,-79.30550961,862,"Jiron Tarapaca, Huaca del Toro, Oyotun, Peru"
38.85368438,39.82409863,404,"ElazigTunceli yolu, Kovancilar, Turkey"
-3.757047207,-42.18081405,863,"unnamed road, Esperantina  PI, Brazil"
1.271908009,35.14561556,864,"KapenguriaLodwar Road, West Pokot, Kenya"
-18.11489266,25.32882548,865,"A33, Lesoma, Botswana"
47.97882607,91.62909515,866,"Duut Road, 84000, Khovd, Mongolia"
-3.407798144,38.06917053,867,"A23, TaitaTaveta, Kenya"
-2.570148519,-44.99275249,868,"unnamed road, Tres Marias, Peri Mirim  MA, Brazil"
2.770539493,38.09321969,869,"A2, Turbi ward, Kenya"
-29.62759229,-50.10074406,870,"Rodovia Governador Mario Covas, Sanga Funda, Terra de Areia  RS, Brazil"
49.34968143,17.29406953,871,"namesti Svobody 867, 752 01 Kojetin, Czechia"
67.46632582,27.15700521,872,"Savukoskentie, Sodankyla, Finland"
-30.54029875,145.0832419,873,"Weelong Road, Louth NSW 2840, Australia"
13.90543183,-4.555202476,874,"unnamed road, Djenne, Mali"
51.66251015,101.9673116,875,"Tunki Road, Shimki, Buryatia, Russia, 671014"
-29.75236559,145.9642582,876,"Mitchell Highway, North Bourke NSW 2840, Australia"
61.00759034,50.6035751,877,"selskoe poselenie Zaozere, Sysolsky District, Russia"
46.60568269,94.33429705,878,"Darvi A0304 zam, Darvi, Mongolia"
13.0359533,5.185722572,879,"unnamed road, Baga, Sokoto State, Nigeria"
58.33689725,25.78657798,880,"Viljandi  Valuste  Mustla, 70107 Viljandi vald, Estonia"
47.59019303,18.04516314,881,"2946 Csep, 8148, Hungary"
2.200963821,117.0568176,882,"unnamed road, East Kalimantan, Indonesia"
63.01384606,112.4625251,883,"ulitsa Kosmonavtov, Chernyshevsky, Sakha Republic, Russia, 678185"
56.76680816,52.64059324,884,"Izhevsk  Uva, Udmurtia, Russia"
-19.65802427,-65.75779308,885,"unnamed road, Potosi, Bolivia"
